"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"153",337,38923,35862323,"Herb Cover = 37%",111,184,170,0.435294118,0.721568627,0.666666667,8656,0.1
"154",338,36390,42373587,"Herb Cover = 38%",108,183,168,0.423529412,0.717647059,0.658823529,8093,0.1
"155",339,1301,9094270,"Herb Cover = 39%",104,181,166,0.407843137,0.709803922,0.650980392,289,0
"156",340,32948,43249375,"Herb Cover = 40%",101,179,164,0.396078431,0.701960784,0.643137255,7327,0.1
"157",341,29983,37605691,"Herb Cover = 41%",97,178,162,0.380392157,0.698039216,0.635294118,6668,0.1
"158",342,26830,44578721,"Herb Cover = 42%",94,176,160,0.368627451,0.690196078,0.62745098,5967,0
"159",343,23843,46955429,"Herb Cover = 43%",91,174,158,0.356862745,0.682352941,0.619607843,5303,0
"160",344,21142,50023473,"Herb Cover = 44%",87,173,156,0.341176471,0.678431373,0.611764706,4702,0
"161",345,7378,22290833,"Herb Cover = 45%",84,171,154,0.329411765,0.670588235,0.603921569,1641,0
"162",346,18347,54216771,"Herb Cover = 46%",80,169,152,0.31372549,0.662745098,0.596078431,4080,0
"163",347,15689,53469325,"Herb Cover = 47%",77,168,150,0.301960784,0.658823529,0.588235294,3489,0
"164",348,14047,55173133,"Herb Cover = 48%",73,166,148,0.28627451,0.650980392,0.580392157,3124,0
"165",349,12215,56267676,"Herb Cover = 49%",70,164,146,0.274509804,0.643137255,0.57254902,2717,0
"166",350,10699,54396823,"Herb Cover = 50%",66,163,144,0.258823529,0.639215686,0.564705882,2379,0
"167",351,398,18608296,"Herb Cover = 51%",63,161,142,0.247058824,0.631372549,0.556862745,89,0
"168",352,9168,57078608,"Herb Cover = 52%",60,159,140,0.235294118,0.623529412,0.549019608,2039,0
"169",353,8034,53227170,"Herb Cover = 53%",56,158,138,0.219607843,0.619607843,0.541176471,1787,0
"170",354,8092,52182257,"Herb Cover = 54%",53,156,136,0.207843137,0.611764706,0.533333333,1800,0
"171",355,537286,389424507,"Herb Cover = 55%",49,154,134,0.192156863,0.603921569,0.525490196,119490,0.9
"172",356,6353,49731921,"Herb Cover = 56%",46,152,132,0.180392157,0.596078431,0.517647059,1413,0
"173",357,243,19484636,"Herb Cover = 57%",42,151,130,0.164705882,0.592156863,0.509803922,54,0
"174",358,6120,47124967,"Herb Cover = 58%",39,149,128,0.152941176,0.584313725,0.501960784,1361,0
"175",359,5972,43364996,"Herb Cover = 59%",36,147,126,0.141176471,0.576470588,0.494117647,1328,0
"176",360,6468,42643331,"Herb Cover = 60%",32,146,124,0.125490196,0.57254902,0.48627451,1438,0
"177",361,5759,39712972,"Herb Cover = 61%",29,144,122,0.11372549,0.564705882,0.478431373,1281,0
"178",362,5682,37216255,"Herb Cover = 62%",25,142,120,0.098039216,0.556862745,0.470588235,1264,0
"179",363,128,14131015,"Herb Cover = 63%",22,141,118,0.08627451,0.552941176,0.462745098,28,0
"180",364,5343,43633391,"Herb Cover = 64%",18,139,116,0.070588235,0.545098039,0.454901961,1188,0
"181",365,5709,41519172,"Herb Cover = 65%",15,137,114,0.058823529,0.537254902,0.447058824,1270,0
"182",366,5761,28705674,"Herb Cover = 66%",11,136,112,0.043137255,0.533333333,0.439215686,1281,0
"183",367,4946,20716645,"Herb Cover = 67%",8,134,110,0.031372549,0.525490196,0.431372549,1100,0
"184",368,4865,25520215,"Herb Cover = 68%",5,132,108,0.019607843,0.517647059,0.423529412,1082,0
"185",369,40,13925292,"Herb Cover = 69%",1,131,106,0.003921569,0.51372549,0.415686275,9,0
"186",370,4617,22737504,"Herb Cover = 70%",0,130,106,0,0.509803922,0.415686275,1027,0
"187",371,4469,21027218,"Herb Cover = 71%",0,129,108,0,0.505882353,0.423529412,994,0
"188",372,5250,18510206,"Herb Cover = 72%",0,128,110,0,0.501960784,0.431372549,1168,0
"189",373,3978,12186051,"Herb Cover = 73%",0,128,111,0,0.501960784,0.435294118,885,0
"190",374,3673,15868706,"Herb Cover = 74%",0,127,113,0,0.498039216,0.443137255,817,0
"191",375,8,8267407,"Herb Cover = 75%",0,126,115,0,0.494117647,0.450980392,2,0
"192",376,3292,13129414,"Herb Cover = 76%",0,126,117,0,0.494117647,0.458823529,732,0
"193",377,3135,7933428,"Herb Cover = 77%",0,125,118,0,0.490196078,0.462745098,697,0
"194",378,3128,11032212,"Herb Cover = 78%",0,124,120,0,0.48627451,0.470588235,696,0
"195",379,2951,10456203,"Herb Cover = 79%",0,123,122,0,0.482352941,0.478431373,656,0
"196",380,2498,7036223,"Herb Cover = 80%",0,123,124,0,0.482352941,0.48627451,556,0
"197",381,3,3284390,"Herb Cover = 81%",0,122,125,0,0.478431373,0.490196078,1,0
"198",382,2262,5806532,"Herb Cover = 82%",0,121,127,0,0.474509804,0.498039216,503,0
"199",383,2125,2627476,"Herb Cover = 83%",0,121,129,0,0.474509804,0.505882353,473,0
"200",384,6615,4788547,"Herb Cover = 84%",0,121,131,0,0.474509804,0.51372549,1471,0
"201",385,1860,3587474,"Herb Cover = 85%",0,118,129,0,0.462745098,0.505882353,414,0
"202",386,1916,2257218,"Herb Cover = 86%",0,115,126,0,0.450980392,0.494117647,426,0
"203",387,1,53138,"Herb Cover = 87%",0,112,123,0,0.439215686,0.482352941,0,0
"204",388,1917,1915316,"Herb Cover = 88%",0,110,120,0,0.431372549,0.470588235,426,0
"205",389,2391,1325027,"Herb Cover = 89%",0,107,117,0,0.419607843,0.458823529,532,0
"206",390,1939,1214787,"Herb Cover = 90%",0,104,114,0,0.407843137,0.447058824,431,0
"207",391,2039,1026824,"Herb Cover = 91%",0,102,111,0,0.4,0.435294118,453,0
"208",392,2118,889557,"Herb Cover = 92%",0,99,108,0,0.388235294,0.423529412,471,0
"209",393,5,8944,"Herb Cover = 93%",0,96,105,0,0.376470588,0.411764706,1,0
"210",394,2158,167002,"Herb Cover = 94%",0,93,102,0,0.364705882,0.4,480,0
"211",395,2459,340892,"Herb Cover = 95%",0,91,100,0,0.356862745,0.392156863,547,0
"212",396,2486,86165,"Herb Cover = 96%",0,88,97,0,0.345098039,0.380392157,553,0
"213",397,2863,16297,"Herb Cover = 97%",0,85,94,0,0.333333333,0.368627451,637,0
"214",398,3041,63766,"Herb Cover = 98%",0,83,91,0,0.325490196,0.356862745,676,0
"215",399,38102,236616,"Herb Cover >= 99%",0,80,88,0,0.31372549,0.345098039,8474,0.1
